scope,document,field,precision,recall,f1,levenshtein,TP,FP,FN
document,a2_218975,quantity,1.0,1.0,1.0,1.0,8,0,0
document,a2_218975,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_218975,unit,1.0,1.0,1.0,1.0,8,0,0
document,a2_218975,eventDescription,0.375,0.5,0.42857142857142855,0.5911677170868348,3,5,3
document,a2_218975,eventType,0.375,0.5,0.42857142857142855,0.6875,3,5,3
document,a2_22258,quantity,0.0,0.0,0.0,0.45454545454545453,0,2,2
document,a2_22258,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_22258,unit,1.0,1.0,1.0,1.0,2,0,0
document,a2_22258,eventDescription,0.5,0.5,0.5,0.6666666666666667,1,1,1
document,a2_22258,eventType,1.0,1.0,1.0,1.0,2,0,0
document,a2_223548,quantity,0.8,0.8,0.8000000000000002,0.9409090909090908,8,2,2
document,a2_223548,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_223548,unit,0.3,0.75,0.4285714285714285,0.3617021276595745,3,7,1
document,a2_223548,eventDescription,0.0,0.0,0.0,0.5303527464017731,0,10,10
document,a2_223548,eventType,0.0,0.0,0.0,0.8333333333333334,0,10,10
document,a2_224402,quantity,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9666666666666667,11,1,1
document,a2_224402,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_224402,unit,0.3333333333333333,1.0,0.5,0.3333333333333333,4,8,0
document,a2_224402,eventDescription,0.25,0.2727272727272727,0.2608695652173913,0.49464600655076846,3,9,8
document,a2_224402,eventType,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.8333333333333334,5,7,6
document,a2_224705,quantity,0.5,0.5,0.5,0.7666666666666666,3,3,3
document,a2_224705,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_224705,unit,0.0,0.0,0.0,0.5496856866537717,0,6,6
document,a2_224705,eventDescription,0.0,0.0,0.0,0.17553981991432818,0,6,3
document,a2_224705,eventType,0.0,0.0,0.0,0.4166666666666667,0,6,3
document,a2_225143,quantity,0.0,0.0,0.0,0.0,0,0,2
document,a2_225143,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_225143,unit,0.0,0.0,0.0,0.0,0,0,2
document,a2_225143,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a2_225143,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a2_22761,quantity,0.75,0.75,0.75,0.90625,3,1,1
document,a2_22761,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_22761,unit,0.25,0.25,0.25,0.6585621662852784,1,3,3
document,a2_22761,eventDescription,0.0,0.0,0.0,0.07475186104218362,0,4,2
document,a2_22761,eventType,0.5,1.0,0.6666666666666666,0.5,2,2,0
document,a2_228403,quantity,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7619047619047619,5,1,2
document,a2_228403,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_228403,unit,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,6,0,1
document,a2_228403,eventDescription,0.0,0.0,0.0,0.11453876236484932,0,6,3
document,a2_228403,eventType,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.47222222222222227,2,4,1
document,a2_228467,quantity,0.0,0.0,0.0,0.0,0,0,1
document,a2_228467,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_228467,unit,0.0,0.0,0.0,0.0,0,0,1
document,a2_228467,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a2_228467,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a2_22921,quantity,0.9090909090909091,0.9302325581395349,0.9195402298850575,0.9659090909090909,40,4,3
document,a2_22921,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_22921,unit,0.11363636363636363,0.7142857142857143,0.19607843137254902,0.14742343218279047,5,39,2
document,a2_22921,eventDescription,0.4772727272727273,0.525,0.5,0.5865768675307677,21,23,19
document,a2_22921,eventType,0.1590909090909091,0.175,0.16666666666666666,0.7840909090909091,7,37,33
document,a2_23042,quantity,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9318181818181818,10,1,1
document,a2_23042,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_23042,unit,1.0,0.875,0.9333333333333333,0.875,7,0,1
document,a2_23042,eventDescription,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9307359307359306,9,2,2
document,a2_23042,eventType,1.0,1.0,1.0,1.0,11,0,0
document,a2_234774,quantity,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,6,0,1
document,a2_234774,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_234774,unit,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.746031746031746,5,1,2
document,a2_234774,eventDescription,0.6666666666666666,0.8,0.7272727272727272,0.8076923076923076,4,2,1
document,a2_234774,eventType,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,5,1,0
document,a2_235320,quantity,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8958333333333334,10,2,2
document,a2_235320,modifier,0.0,0.0,0.0,0.0,0,2,0
document,a2_235320,unit,0.5,1.0,0.6666666666666666,0.5,5,5,0
document,a2_235320,eventDescription,0.25,0.3333333333333333,0.28571428571428575,0.4784688768022101,3,9,6
document,a2_235320,eventType,0.4166666666666667,0.5555555555555556,0.4761904761904762,0.6944444444444445,5,7,4
document,a2_240523,quantity,1.0,1.0,1.0,1.0,6,0,0
document,a2_240523,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_240523,unit,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.4102564102564103,1,5,2
document,a2_240523,eventDescription,0.0,0.0,0.0,0.2651998347231613,0,6,5
document,a2_240523,eventType,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,5,1,0
document,a2_243307,quantity,1.0,1.0,1.0,1.0,15,0,0
document,a2_243307,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_243307,unit,0.8,1.0,0.888888888888889,0.8,12,3,0
document,a2_243307,eventDescription,0.13333333333333333,0.16666666666666666,0.14814814814814814,0.43426539305097184,2,13,10
document,a2_243307,eventType,0.6,0.75,0.6666666666666665,0.7666666666666667,9,6,3
document,a2_243308,quantity,0.95,0.95,0.9500000000000001,0.9047619047619048,19,1,1
document,a2_243308,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_243308,unit,0.8,0.8421052631578947,0.8205128205128205,0.7966742252456539,16,4,3
document,a2_243308,eventDescription,0.0,0.0,0.0,0.01799315361574668,0,20,2
document,a2_243308,eventType,0.1,1.0,0.18181818181818182,0.1,2,18,0
document,a2_24374,quantity,1.0,1.0,1.0,1.0,32,0,0
document,a2_24374,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_24374,unit,0.625,0.6666666666666666,0.6451612903225806,0.6666666666666666,20,12,10
document,a2_24374,eventDescription,0.0,0.0,0.0,0.14747596153846154,0,32,12
document,a2_24374,eventType,0.09375,0.25,0.13636363636363635,0.328125,3,29,9
document,a2_243867,quantity,1.0,1.0,1.0,1.0,5,0,0
document,a2_243867,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_243867,unit,1.0,1.0,1.0,1.0,5,0,0
document,a2_243867,eventDescription,0.2,1.0,0.33333333333333337,0.2,1,4,0
document,a2_243867,eventType,0.0,0.0,0.0,0.16666666666666669,0,5,1
document,a2_245460,quantity,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.911111111111111,7,2,2
document,a2_245460,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_245460,unit,0.0,0.0,0.0,0.5462962962962963,0,8,9
document,a2_245460,eventDescription,0.0,0.0,0.0,0.3662111309170133,0,9,6
document,a2_245460,eventType,0.0,0.0,0.0,0.5555555555555556,0,9,6
document,a2_247300,quantity,0.5,0.5,0.5,0.3333333333333333,2,2,2
document,a2_247300,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_247300,unit,0.5,0.5,0.5,0.3333333333333333,2,2,2
document,a2_247300,eventDescription,0.0,0.0,0.0,0.05769230769230768,0,4,1
document,a2_247300,eventType,0.0,0.0,0.0,0.20833333333333334,0,4,1
document,a2_24900,quantity,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,5,0,1
document,a2_24900,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_24900,unit,0.6,0.6,0.6,0.6176470588235294,3,2,2
document,a2_24900,eventDescription,0.0,0.0,0.0,0.41287356321839075,0,5,3
document,a2_24900,eventType,0.6,1.0,0.7499999999999999,0.6,3,2,0
document,a2_25010,quantity,0.8,0.5,0.6153846153846154,0.546875,4,1,4
document,a2_25010,modifier,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_25010,unit,0.8,0.5714285714285714,0.6666666666666666,0.683982683982684,4,1,3
document,a2_25010,eventDescription,0.0,0.0,0.0,0.0,0,5,3
document,a2_25010,eventType,0.0,0.0,0.0,0.0,0,5,3
document,a2_25185,quantity,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9142857142857144,6,1,1
document,a2_25185,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_25185,unit,0.5714285714285714,0.8,0.6666666666666666,0.6616541353383459,4,3,1
document,a2_25185,eventDescription,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7274131274131275,4,3,2
document,a2_25185,eventType,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8333333333333333,5,2,1
document,a2_25300,quantity,1.0,1.0,1.0,1.0,5,0,0
document,a2_25300,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_25300,unit,0.4,1.0,0.5714285714285715,0.4,2,3,0
document,a2_25300,eventDescription,0.0,0.0,0.0,0.3080963480963481,0,5,5
document,a2_25300,eventType,0.6,0.6,0.6,0.9333333333333333,3,2,2
document,a2_255418,quantity,0.25,0.25,0.25,0.7485294117647059,1,3,3
document,a2_255418,modifier,1.0,1.0,1.0,1.0,3,0,0
document,a2_255418,unit,0.0,0.0,0.0,0.5867293625914316,0,3,2
document,a2_255418,eventDescription,0.5,0.5,0.5,0.8651098901098901,2,2,2
document,a2_255418,eventType,0.0,0.0,0.0,0.8333333333333334,0,4,4
document,a2_259883,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a2_259883,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_259883,unit,0.25,1.0,0.4,0.25,1,3,0
document,a2_259883,eventDescription,0.0,0.0,0.0,0.406558229352347,0,4,4
document,a2_259883,eventType,0.5,0.5,0.5,0.9166666666666667,2,2,2
document,a2_259957,quantity,0.6,1.0,0.7499999999999999,0.6,3,2,0
document,a2_259957,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_259957,unit,0.6,1.0,0.7499999999999999,0.6,3,2,0
document,a2_259957,eventDescription,0.0,0.0,0.0,0.0,0,5,0
document,a2_259957,eventType,0.0,0.0,0.0,0.0,0,5,0
document,a2_260515,quantity,1.0,1.0,1.0,1.0,12,0,0
document,a2_260515,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_260515,unit,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9492753623188405,11,1,1
document,a2_260515,eventDescription,0.0,0.0,0.0,0.20533312316099203,0,12,5
document,a2_260515,eventType,0.08333333333333333,0.2,0.11764705882352941,0.36111111111111116,1,11,4
document,a2_262266,quantity,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4375,1,2,2
document,a2_262266,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_262266,unit,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,1,2,2
document,a2_262266,eventDescription,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_262266,eventType,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_26480,quantity,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,5,2,2
document,a2_26480,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_26480,unit,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5375,4,3,2
document,a2_26480,eventDescription,0.2857142857142857,0.6666666666666666,0.4,0.4090909090909091,2,5,1
document,a2_26480,eventType,0.42857142857142855,1.0,0.6,0.42857142857142855,3,4,0
document,a2_26482,quantity,0.7142857142857143,0.9090909090909091,0.8,0.75,10,4,1
document,a2_26482,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_26482,unit,0.5,0.45454545454545453,0.47619047619047616,0.4782509157509158,5,5,6
document,a2_26482,eventDescription,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.20606976123782847,1,13,8
document,a2_26482,eventType,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6071428571428571,6,8,3
document,a2_26483,quantity,0.0,0.0,0.0,0.375,0,2,2
document,a2_26483,modifier,1.0,1.0,1.0,1.0,2,0,0
document,a2_26483,unit,0.0,0.0,0.0,0.0,0,2,0
document,a2_26483,eventDescription,0.0,0.0,0.0,0.0,0,2,0
document,a2_26483,eventType,0.0,0.0,0.0,0.0,0,2,0
document,a2_266565,quantity,1.0,1.0,1.0,1.0,6,0,0
document,a2_266565,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_266565,unit,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,5,1,0
document,a2_266565,eventDescription,0.0,0.0,0.0,0.42095698182654706,0,6,5
document,a2_266565,eventType,0.0,0.0,0.0,0.6944444444444445,0,6,5
document,a2_267842,quantity,0.75,0.75,0.75,0.9636363636363636,6,2,2
document,a2_267842,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_267842,unit,0.6666666666666666,0.5,0.5714285714285715,0.6218637992831542,4,2,4
document,a2_267842,eventDescription,0.25,0.6666666666666666,0.36363636363636365,0.325,2,6,1
document,a2_267842,eventType,0.375,1.0,0.5454545454545454,0.375,3,5,0
document,a2_272193,quantity,1.0,1.0,1.0,1.0,2,0,0
document,a2_272193,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_272193,unit,1.0,1.0,1.0,1.0,2,0,0
document,a2_272193,eventDescription,0.0,0.0,0.0,0.0,0,2,0
document,a2_272193,eventType,0.0,0.0,0.0,0.0,0,2,0
document,a2_275331,quantity,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,2,1,1
document,a2_275331,modifier,1.0,0.5,0.6666666666666666,0.5,1,0,1
document,a2_275331,unit,0.3333333333333333,0.5,0.4,0.39215686274509803,1,2,1
document,a2_275331,eventDescription,0.0,0.0,0.0,0.10416666666666667,0,3,1
document,a2_275331,eventType,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_281837,quantity,0.8888888888888888,1.0,0.9411764705882353,0.8888888888888888,8,1,0
document,a2_281837,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_281837,unit,0.2222222222222222,1.0,0.3636363636363636,0.2222222222222222,2,7,0
document,a2_281837,eventDescription,0.0,0.0,0.0,0.48807651991614254,0,9,7
document,a2_281837,eventType,0.0,0.0,0.0,0.6481481481481483,0,9,7
document,a2_281959,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a2_281959,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_281959,unit,0.75,1.0,0.8571428571428571,0.75,3,1,0
document,a2_281959,eventDescription,0.0,0.0,0.0,0.18231492361927143,0,4,3
document,a2_281959,eventType,0.0,0.0,0.0,0.625,0,4,3
document,a2_281979,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a2_281979,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_281979,unit,0.25,1.0,0.4,0.25,1,3,0
document,a2_281979,eventDescription,0.0,0.0,0.0,0.6723689516129032,0,4,3
document,a2_281979,eventType,0.75,1.0,0.8571428571428571,0.75,3,1,0
document,a2_287833,quantity,0.0,0.0,0.0,0.0,0,0,2
document,a2_287833,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_287833,unit,0.0,0.0,0.0,0.0,0,0,2
document,a2_287833,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a2_287833,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a2_288129,quantity,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6936274509803922,1,2,2
document,a2_288129,modifier,0.0,0.0,0.0,0.75,0,1,1
document,a2_288129,unit,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
document,a2_288129,eventDescription,0.0,0.0,0.0,0.42444444444444446,0,3,3
document,a2_288129,eventType,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.888888888888889,1,2,2
document,a2_288855,quantity,0.875,0.875,0.875,0.7777777777777778,14,2,2
document,a2_288855,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_288855,unit,0.0,0.0,0.0,0.0,0,16,0
document,a2_288855,eventDescription,0.6875,0.6875,0.6875,0.6423168557671483,11,5,5
document,a2_288855,eventType,0.3125,0.3125,0.3125,0.6944444444444444,5,11,11
document,a2_291034,quantity,0.9,0.75,0.8181818181818182,0.7916666666666666,9,1,3
document,a2_291034,modifier,0.0,0.0,0.0,0.0,0,0,1
document,a2_291034,unit,0.2,0.2222222222222222,0.2105263157894737,0.21004273504273505,2,8,7
document,a2_291034,eventDescription,0.0,0.0,0.0,0.3189210822224702,0,10,5
document,a2_291034,eventType,0.0,0.0,0.0,0.4166666666666667,0,10,5
document,a2_291078,quantity,0.0,0.0,0.0,0.0,0,0,1
document,a2_291078,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_291078,unit,0.0,0.0,0.0,0.0,0,0,1
document,a2_291078,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a2_291078,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a2_295501,quantity,0.0,0.0,0.0,0.0,0,0,1
document,a2_295501,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_295501,unit,0.0,0.0,0.0,0.0,0,0,1
document,a2_295501,eventDescription,0.0,0.0,0.0,0.0,0,0,1
document,a2_295501,eventType,0.0,0.0,0.0,0.0,0,0,1
document,a2_296073,quantity,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,4,2,2
document,a2_296073,modifier,0.0,0.0,0.0,0.0,0,2,1
document,a2_296073,unit,1.0,0.4,0.5714285714285715,0.4,2,0,3
document,a2_296073,eventDescription,0.0,0.0,0.0,0.0673758865248227,0,6,1
document,a2_296073,eventType,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1,5,0
document,a2_297610,quantity,0.75,0.6,0.6666666666666665,0.611111111111111,3,1,2
document,a2_297610,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a2_297610,unit,0.75,0.6,0.6666666666666665,0.625,3,1,2
document,a2_297610,eventDescription,0.0,0.0,0.0,0.3451021326599495,0,4,4
document,a2_297610,eventType,0.0,0.0,0.0,0.5,0,4,4
document,a2_298711,quantity,1.0,1.0,1.0,1.0,13,0,0
document,a2_298711,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_298711,unit,1.0,1.0,1.0,1.0,13,0,0
document,a2_298711,eventDescription,0.0,0.0,0.0,0.03398926654740608,0,13,4
document,a2_298711,eventType,0.0,0.0,0.0,0.25641025641025644,0,13,4
document,a2_299032,quantity,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,8,1,1
document,a2_299032,modifier,0.0,0.0,0.0,0.0,0,1,1
document,a2_299032,unit,0.6666666666666666,0.75,0.7058823529411765,0.6523809523809524,6,3,2
document,a2_299032,eventDescription,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.770145477545857,6,3,3
document,a2_299032,eventType,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6833333333333333,1,8,8
document,a2_302169,quantity,0.875,0.7,0.7777777777777777,0.7545454545454545,7,1,3
document,a2_302169,modifier,0.0,0.0,0.0,0.25,0,1,3
document,a2_302169,unit,0.75,0.6,0.6666666666666665,0.7449773755656108,6,2,4
document,a2_302169,eventDescription,0.375,0.375,0.375,0.4426136363636363,3,5,5
document,a2_302169,eventType,0.375,0.375,0.375,0.55,3,5,5
document,a2_306095,quantity,0.0,0.0,0.0,0.0,0,0,0
document,a2_306095,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_306095,unit,0.0,0.0,0.0,0.0,0,0,0
document,a2_306095,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a2_306095,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a2_306360,quantity,1.0,1.0,1.0,1.0,3,0,0
document,a2_306360,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_306360,unit,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7555555555555555,2,1,1
document,a2_306360,eventDescription,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.623015873015873,1,2,2
document,a2_306360,eventType,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.888888888888889,1,2,2
document,a2_306908,quantity,0.8,1.0,0.888888888888889,0.8,4,1,0
document,a2_306908,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_306908,unit,0.8,1.0,0.888888888888889,0.8,4,1,0
document,a2_306908,eventDescription,0.2,1.0,0.33333333333333337,0.2,1,4,0
document,a2_306908,eventType,0.2,1.0,0.33333333333333337,0.2,1,4,0
document,a2_307994,quantity,1.0,1.0,1.0,1.0,1,0,0
document,a2_307994,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_307994,unit,1.0,1.0,1.0,1.0,1,0,0
document,a2_307994,eventDescription,0.0,0.0,0.0,0.0,0,1,0
document,a2_307994,eventType,0.0,0.0,0.0,0.0,0,1,0
document,a2_309932,quantity,0.9,0.9,0.9,0.95,9,1,1
document,a2_309932,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_309932,unit,1.0,1.0,1.0,1.0,10,0,0
document,a2_309932,eventDescription,0.1,0.1,0.10000000000000002,0.45984137346029924,1,9,9
document,a2_309932,eventType,0.7,0.7,0.7,0.95,7,3,3
document,a2_310253,quantity,0.8,1.0,0.888888888888889,0.8,4,1,0
document,a2_310253,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_310253,unit,0.0,0.0,0.0,0.0,0,5,0
document,a2_310253,eventDescription,0.0,0.0,0.0,0.22689012698388256,0,5,4
document,a2_310253,eventType,0.0,0.0,0.0,0.6666666666666667,0,5,4
document,a2_310868,quantity,0.9090909090909091,0.625,0.7407407407407406,0.6666666666666666,10,1,6
document,a2_310868,modifier,0.0,0.0,0.0,0.0,0,0,2
document,a2_310868,unit,0.2727272727272727,0.375,0.3157894736842105,0.2760942760942761,3,8,5
document,a2_310868,eventDescription,0.0,0.0,0.0,0.014438100961538455,0,11,9
document,a2_310868,eventType,0.2727272727272727,0.3333333333333333,0.3,0.23958333333333334,3,8,6
document,a2_310991,quantity,1.0,1.0,1.0,1.0,6,0,0
document,a2_310991,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_310991,unit,0.0,0.0,0.0,0.2708333333333333,0,6,6
document,a2_310991,eventDescription,0.0,0.0,0.0,0.2614638447971781,0,6,4
document,a2_310991,eventType,0.0,0.0,0.0,0.5555555555555556,0,6,4
document,a2_312553,quantity,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.4166666666666667,4,5,2
document,a2_312553,modifier,1.0,0.5,0.6666666666666666,0.5,1,0,1
document,a2_312553,unit,1.0,0.75,0.8571428571428571,0.75,3,0,1
document,a2_312553,eventDescription,0.0,0.0,0.0,0.14152298850574713,0,9,2
document,a2_312553,eventType,0.2222222222222222,1.0,0.3636363636363636,0.2222222222222222,2,7,0
document,a2_313376,quantity,1.0,1.0,1.0,1.0,1,0,0
document,a2_313376,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_313376,unit,0.0,0.0,0.0,0.3829787234042553,0,1,1
document,a2_313376,eventDescription,0.0,0.0,0.0,0.6,0,1,1
document,a2_313376,eventType,0.0,0.0,0.0,0.8333333333333334,0,1,1
document,a2_313446,quantity,1.0,0.8,0.888888888888889,0.8,4,0,1
document,a2_313446,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_313446,unit,0.25,0.2,0.22222222222222224,0.6019540229885058,1,3,4
document,a2_313446,eventDescription,1.0,1.0,1.0,1.0,4,0,0
document,a2_313446,eventType,0.0,0.0,0.0,0.8333333333333334,0,4,4
document,a2_313787,quantity,0.5,0.5,0.5,0.7083333333333334,3,3,3
document,a2_313787,modifier,0.6666666666666666,1.0,0.8,0.6666666666666666,2,1,0
document,a2_313787,unit,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9298245614035089,5,1,1
document,a2_313787,eventDescription,0.5,1.0,0.6666666666666666,0.5,3,3,0
document,a2_313787,eventType,0.5,1.0,0.6666666666666666,0.5,3,3,0
document,a2_314301,quantity,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7916666666666666,2,1,1
document,a2_314301,modifier,1.0,0.5,0.6666666666666666,0.5,1,0,1
document,a2_314301,unit,0.0,0.0,0.0,0.19017094017094016,0,3,2
document,a2_314301,eventDescription,0.0,0.0,0.0,0.04761904761904764,0,3,1
document,a2_314301,eventType,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_314687,quantity,1.0,0.6666666666666666,0.8,0.6666666666666666,2,0,1
document,a2_314687,modifier,0.0,0.0,0.0,0.0,0,0,1
document,a2_314687,unit,0.0,0.0,0.0,0.0,0,0,1
document,a2_314687,eventDescription,0.0,0.0,0.0,0.19444444444444442,0,2,2
document,a2_314687,eventType,1.0,1.0,1.0,1.0,2,0,0
document,a2_314791,quantity,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,5,1,0
document,a2_314791,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_314791,unit,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,5,1,0
document,a2_314791,eventDescription,0.0,0.0,0.0,0.2848676108374384,0,6,5
document,a2_314791,eventType,0.0,0.0,0.0,0.6944444444444445,0,6,5
document,a2_315416,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a2_315416,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a2_315416,unit,0.25,0.25,0.25,0.45177133655394525,1,3,3
document,a2_315416,eventDescription,0.0,0.0,0.0,0.20328674948240166,0,4,3
document,a2_315416,eventType,0.5,0.6666666666666666,0.5714285714285715,0.7083333333333334,2,2,1
document,a2_316969,quantity,0.2,1.0,0.33333333333333337,0.2,1,4,0
document,a2_316969,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_316969,unit,0.0,0.0,0.0,0.016666666666666673,0,5,1
document,a2_316969,eventDescription,0.0,0.0,0.0,0.03548387096774193,0,5,1
document,a2_316969,eventType,0.0,0.0,0.0,0.16666666666666669,0,5,1
document,a2_317769,quantity,0.625,0.8333333333333334,0.7142857142857143,0.5555555555555556,5,3,1
document,a2_317769,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_317769,unit,0.5,0.6666666666666666,0.5714285714285715,0.4970760233918129,4,4,2
document,a2_317769,eventDescription,0.125,0.16666666666666666,0.14285714285714288,0.20679012345679013,1,7,5
document,a2_317769,eventType,0.25,0.3333333333333333,0.28571428571428575,0.5,2,6,4
document,a2_319152,quantity,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,2,1,1
document,a2_319152,modifier,0.5,1.0,0.6666666666666666,0.5,1,1,0
document,a2_319152,unit,0.6666666666666666,1.0,0.8,0.6666666666666666,2,1,0
document,a2_319152,eventDescription,0.0,0.0,0.0,0.11965811965811964,0,3,1
document,a2_319152,eventType,0.3333333333333333,1.0,0.5,0.3333333333333333,1,2,0
document,a2_320172,quantity,1.0,1.0,1.0,1.0,10,0,0
document,a2_320172,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a2_320172,unit,0.5,0.7142857142857143,0.588235294117647,0.5076923076923077,5,5,2
